time: 1578057099, messages: 0, members joined 0 
time: 1578068188, messages: 2, members joined 0 
time: 1578068193, messages: 0, members joined 0 
time: 1578068198, messages: 0, members joined 0 
time: 1578068203, messages: 1, members joined 0 
time: 1578068208, messages: 0, members joined 0 
time: 1578068213, messages: 1, members joined 0 
time: 1578068218, messages: 2, members joined 0 
time: 1578068223, messages: 0, members joined 0 
time: 1578068228, messages: 0, members joined 0 
time: 1578068233, messages: 1, members joined 0 
time: 1578068238, messages: 0, members joined 0 
time: 1578068243, messages: 0, members joined 0 
time: 1578068248, messages: 0, members joined 0 
time: 1578068253, messages: 0, members joined 0 
time: 1578068258, messages: 0, members joined 0 
time: 1578068263, messages: 1, members joined 0 
time: 1578068268, messages: 2, members joined 0 
time: 1578068273, messages: 0, members joined 0 
time: 1578068278, messages: 0, members joined 0 
time: 1578068283, messages: 0, members joined 0 
time: 1578068288, messages: 0, members joined 0 
time: 1578068293, messages: 0, members joined 0 
time: 1578068298, messages: 0, members joined 0 
time: 1578068303, messages: 0, members joined 0 
time: 1578068308, messages: 0, members joined 0 
time: 1578068313, messages: 0, members joined 0 
time: 1578068319, messages: 0, members joined 0 
time: 1578068324, messages: 1, members joined 0 
time: 1578068329, messages: 0, members joined 0 
time: 1578068334, messages: 1, members joined 0 
time: 1578068339, messages: 0, members joined 0 
time: 1578068344, messages: 2, members joined 0 
time: 1578068349, messages: 0, members joined 0 
time: 1578068354, messages: 0, members joined 0 
time: 1578068359, messages: 1, members joined 0 
time: 1578068364, messages: 1, members joined 0 
time: 1578068369, messages: 0, members joined 0 
time: 1578068374, messages: 0, members joined 0 
time: 1578068379, messages: 0, members joined 0 
time: 1578068385, messages: 1, members joined 0 
time: 1578068390, messages: 0, members joined 0 
time: 1578068397, messages: 3, members joined 0 
time: 1578068402, messages: 4, members joined 0 
time: 1578068407, messages: 1, members joined 0 
time: 1578068412, messages: 0, members joined 0 
time: 1578068417, messages: 0, members joined 0 
time: 1578068422, messages: 2, members joined 0 
time: 1578068427, messages: 0, members joined 0 
time: 1578068433, messages: 1, members joined 0 
time: 1578068438, messages: 0, members joined 0 
time: 1578068443, messages: 0, members joined 0 
time: 1578068448, messages: 0, members joined 0 
time: 1578068453, messages: 2, members joined 0 
time: 1578068458, messages: 0, members joined 0 
time: 1578068463, messages: 0, members joined 0 
time: 1578068473, messages: 1, members joined 0 
time: 1578068478, messages: 2, members joined 0 
time: 1578068483, messages: 1, members joined 0 
time: 1578068488, messages: 1, members joined 0 
time: 1578068493, messages: 5, members joined 0 
time: 1578068498, messages: 7, members joined 0 
time: 1578068503, messages: 3, members joined 0 
time: 1578068508, messages: 0, members joined 0 
time: 1578068518, messages: 0, members joined 0 
time: 1578068523, messages: 2, members joined 0 
time: 1578068528, messages: 0, members joined 0 
time: 1578068533, messages: 1, members joined 0 
time: 1578068538, messages: 2, members joined 0 
time: 1578068543, messages: 0, members joined 0 
time: 1578068548, messages: 0, members joined 0 
time: 1578068553, messages: 0, members joined 0 
time: 1578068558, messages: 0, members joined 0 
time: 1578068565, messages: 1, members joined 0 
time: 1578068570, messages: 2, members joined 0 
time: 1578068575, messages: 1, members joined 0 
time: 1578068583, messages: 0, members joined 0 
time: 1578068590, messages: 0, members joined 0 
time: 1578068595, messages: 1, members joined 0 
time: 1578068600, messages: 0, members joined 0 
time: 1578068605, messages: 0, members joined 0 
time: 1578068610, messages: 1, members joined 0 
time: 1578068615, messages: 0, members joined 0 
time: 1578068620, messages: 0, members joined 0 
time: 1578068625, messages: 1, members joined 0 
time: 1578068630, messages: 0, members joined 0 
time: 1578068635, messages: 0, members joined 0 
time: 1578068640, messages: 1, members joined 0 
time: 1578068645, messages: 0, members joined 0 
time: 1578068650, messages: 0, members joined 0 
time: 1578068655, messages: 0, members joined 0 
time: 1578068660, messages: 0, members joined 0 
time: 1578068665, messages: 0, members joined 0 
time: 1578068670, messages: 0, members joined 0 
time: 1578068676, messages: 0, members joined 0 
time: 1578068681, messages: 1, members joined 0 
time: 1578068686, messages: 0, members joined 0 
time: 1578068691, messages: 0, members joined 0 
time: 1578068696, messages: 1, members joined 0 
time: 1578068701, messages: 0, members joined 0 
time: 1578068706, messages: 0, members joined 0 
time: 1578068711, messages: 0, members joined 0 
time: 1578068716, messages: 0, members joined 0 
time: 1578068721, messages: 0, members joined 0 
time: 1578068726, messages: 0, members joined 0 
time: 1578068731, messages: 0, members joined 0 
time: 1578068736, messages: 1, members joined 0 
time: 1578068741, messages: 0, members joined 0 
time: 1578068746, messages: 0, members joined 0 
time: 1578068751, messages: 0, members joined 0 
time: 1578068756, messages: 0, members joined 0 
time: 1578068761, messages: 0, members joined 0 
time: 1578068766, messages: 0, members joined 0 
time: 1578068771, messages: 0, members joined 0 
time: 1578068776, messages: 0, members joined 0 
time: 1578068781, messages: 0, members joined 0 
time: 1578068786, messages: 0, members joined 0 
time: 1578068791, messages: 0, members joined 0 
time: 1578068796, messages: 0, members joined 0 
time: 1578068801, messages: 0, members joined 0 
time: 1578068806, messages: 0, members joined 0 
time: 1578068811, messages: 0, members joined 0 
time: 1578068816, messages: 0, members joined 0 
time: 1578068821, messages: 0, members joined 0 
time: 1578068826, messages: 0, members joined 0 
time: 1578068831, messages: 0, members joined 0 
time: 1578068836, messages: 0, members joined 0 
time: 1578068841, messages: 0, members joined 0 
time: 1578068846, messages: 0, members joined 0 
time: 1578068851, messages: 0, members joined 0 
time: 1578068856, messages: 0, members joined 0 
time: 1578068861, messages: 0, members joined 0 
time: 1578068866, messages: 0, members joined 0 
time: 1578068871, messages: 0, members joined 0 
time: 1578068876, messages: 0, members joined 0 
time: 1578068881, messages: 0, members joined 0 
time: 1578068886, messages: 0, members joined 0 
time: 1578068891, messages: 0, members joined 0 
time: 1578068896, messages: 0, members joined 0 
time: 1578068901, messages: 0, members joined 0 
time: 1578068906, messages: 0, members joined 0 
time: 1578068911, messages: 0, members joined 0 
time: 1578068916, messages: 0, members joined 0 
time: 1578068922, messages: 0, members joined 0 
time: 1578068927, messages: 0, members joined 0 
time: 1578068932, messages: 0, members joined 0 
time: 1578068937, messages: 0, members joined 0 
time: 1578068942, messages: 0, members joined 0 
time: 1578068947, messages: 0, members joined 0 
time: 1578068952, messages: 0, members joined 0 
time: 1578068957, messages: 0, members joined 0 
time: 1578068962, messages: 0, members joined 0 
time: 1578068967, messages: 0, members joined 0 
time: 1578068972, messages: 0, members joined 0 
time: 1578068977, messages: 0, members joined 0 
time: 1578068982, messages: 0, members joined 0 
time: 1578068987, messages: 0, members joined 0 
time: 1578068992, messages: 0, members joined 0 
time: 1578068997, messages: 0, members joined 0 
time: 1578069002, messages: 0, members joined 0 
time: 1578069007, messages: 0, members joined 0 
time: 1578069012, messages: 0, members joined 0 
time: 1578069017, messages: 0, members joined 0 
time: 1578069022, messages: 0, members joined 0 
time: 1578069027, messages: 0, members joined 0 
time: 1578069032, messages: 0, members joined 0 
time: 1578069037, messages: 0, members joined 0 
time: 1578069042, messages: 0, members joined 0 
time: 1578069047, messages: 0, members joined 0 
time: 1578069052, messages: 0, members joined 0 
time: 1578069057, messages: 0, members joined 0 
time: 1578069062, messages: 0, members joined 0 
time: 1578069067, messages: 0, members joined 0 
time: 1578069072, messages: 0, members joined 0 
time: 1578069077, messages: 0, members joined 0 
time: 1578069082, messages: 0, members joined 0 
time: 1578069087, messages: 0, members joined 0 
time: 1578069092, messages: 0, members joined 0 
time: 1578069097, messages: 0, members joined 0 
time: 1578069102, messages: 0, members joined 0 
time: 1578069107, messages: 0, members joined 0 
time: 1578069112, messages: 0, members joined 0 
time: 1578069117, messages: 0, members joined 0 
time: 1578069122, messages: 0, members joined 0 
time: 1578069127, messages: 0, members joined 0 
time: 1578069132, messages: 0, members joined 0 
time: 1578069137, messages: 0, members joined 0 
time: 1578069142, messages: 0, members joined 0 
time: 1578069147, messages: 0, members joined 0 
time: 1578069152, messages: 0, members joined 0 
time: 1578069157, messages: 0, members joined 0 
time: 1578069162, messages: 0, members joined 0 
time: 1578069167, messages: 0, members joined 0 
time: 1578069172, messages: 0, members joined 0 
time: 1578069178, messages: 0, members joined 0 
time: 1578069183, messages: 0, members joined 0 
time: 1578069188, messages: 0, members joined 0 
time: 1578069193, messages: 0, members joined 0 
time: 1578069198, messages: 0, members joined 0 
time: 1578069203, messages: 0, members joined 0 
time: 1578069208, messages: 0, members joined 0 
time: 1578069213, messages: 0, members joined 0 
time: 1578069218, messages: 0, members joined 0 
time: 1578069223, messages: 0, members joined 0 
time: 1578069228, messages: 0, members joined 0 
time: 1578069233, messages: 0, members joined 0 
time: 1578069238, messages: 0, members joined 0 
time: 1578069243, messages: 0, members joined 0 
time: 1578069248, messages: 0, members joined 0 
time: 1578069253, messages: 0, members joined 0 
time: 1578069258, messages: 0, members joined 0 
time: 1578069263, messages: 0, members joined 0 
time: 1578069268, messages: 0, members joined 0 
time: 1578069273, messages: 0, members joined 0 
time: 1578069278, messages: 0, members joined 0 
time: 1578069283, messages: 0, members joined 0 
time: 1578069288, messages: 0, members joined 0 
time: 1578069293, messages: 0, members joined 0 
time: 1578069298, messages: 0, members joined 0 
time: 1578069303, messages: 0, members joined 0 
time: 1578069308, messages: 0, members joined 0 
time: 1578069313, messages: 0, members joined 0 
time: 1578069318, messages: 0, members joined 0 
time: 1578069323, messages: 0, members joined 0 
time: 1578069328, messages: 0, members joined 0 
time: 1578069333, messages: 1, members joined 0 
time: 1578069338, messages: 0, members joined 0 
time: 1578069343, messages: 0, members joined 0 
time: 1578069348, messages: 0, members joined 0 
time: 1578069353, messages: 0, members joined 0 
time: 1578069358, messages: 0, members joined 0 
time: 1578069363, messages: 0, members joined 0 
time: 1578069368, messages: 0, members joined 0 
time: 1578069373, messages: 0, members joined 0 
time: 1578069378, messages: 0, members joined 0 
time: 1578069383, messages: 0, members joined 0 
time: 1578069388, messages: 0, members joined 0 
time: 1578069393, messages: 0, members joined 0 
time: 1578069398, messages: 0, members joined 0 
time: 1578069403, messages: 0, members joined 0 
time: 1578069408, messages: 0, members joined 0 
time: 1578069413, messages: 0, members joined 0 
time: 1578069418, messages: 0, members joined 0 
time: 1578069424, messages: 0, members joined 0 
time: 1578069429, messages: 0, members joined 0 
time: 1578069434, messages: 0, members joined 0 
time: 1578069439, messages: 0, members joined 0 
time: 1578069444, messages: 0, members joined 0 
time: 1578069449, messages: 0, members joined 0 
time: 1578069454, messages: 0, members joined 0 
time: 1578069459, messages: 0, members joined 0 
time: 1578069464, messages: 0, members joined 0 
time: 1578069469, messages: 0, members joined 0 
time: 1578069474, messages: 0, members joined 0 
time: 1578069479, messages: 0, members joined 0 
time: 1578069484, messages: 0, members joined 0 
time: 1578069489, messages: 0, members joined 0 
time: 1578069494, messages: 0, members joined 0 
time: 1578069499, messages: 0, members joined 0 
time: 1578069504, messages: 0, members joined 0 
time: 1578069509, messages: 0, members joined 0 
time: 1578069514, messages: 0, members joined 0 
time: 1578069519, messages: 0, members joined 0 
time: 1578069524, messages: 0, members joined 0 
time: 1578069529, messages: 0, members joined 0 
time: 1578069534, messages: 0, members joined 0 
time: 1578069539, messages: 0, members joined 0 
time: 1578069544, messages: 0, members joined 0 
time: 1578069549, messages: 0, members joined 0 
time: 1578069554, messages: 0, members joined 0 
time: 1578069559, messages: 0, members joined 0 
time: 1578069564, messages: 0, members joined 0 
time: 1578069569, messages: 1, members joined 0 
time: 1578069574, messages: 0, members joined 0 
time: 1578069579, messages: 0, members joined 0 
time: 1578069584, messages: 0, members joined 0 
time: 1578069589, messages: 0, members joined 0 
time: 1578069594, messages: 0, members joined 0 
time: 1578069599, messages: 0, members joined 0 
time: 1578069604, messages: 0, members joined 0 
time: 1578069609, messages: 0, members joined 0 
time: 1578069614, messages: 0, members joined 0 
time: 1578069619, messages: 0, members joined 0 
time: 1578069624, messages: 0, members joined 0 
time: 1578069629, messages: 0, members joined 0 
time: 1578069634, messages: 1, members joined 0 
time: 1578069639, messages: 0, members joined 0 
time: 1578069644, messages: 0, members joined 0 
time: 1578069649, messages: 0, members joined 0 
time: 1578069655, messages: 0, members joined 0 
time: 1578069660, messages: 0, members joined 0 
time: 1578069665, messages: 0, members joined 0 
time: 1578069670, messages: 0, members joined 0 
time: 1578069675, messages: 0, members joined 0 
time: 1578069680, messages: 0, members joined 0 
time: 1578069685, messages: 0, members joined 0 
time: 1578069690, messages: 0, members joined 0 
time: 1578069695, messages: 0, members joined 0 
time: 1578069700, messages: 0, members joined 0 
time: 1578069705, messages: 0, members joined 0 
time: 1578069710, messages: 0, members joined 0 
time: 1578069715, messages: 0, members joined 0 
time: 1578069720, messages: 0, members joined 0 
time: 1578069725, messages: 0, members joined 0 
time: 1578069730, messages: 0, members joined 0 
time: 1578069735, messages: 0, members joined 0 
time: 1578069740, messages: 0, members joined 0 
time: 1578069745, messages: 0, members joined 0 
time: 1578069750, messages: 0, members joined 0 
time: 1578069755, messages: 0, members joined 0 
time: 1578069760, messages: 0, members joined 0 
time: 1578069765, messages: 0, members joined 0 
time: 1578069770, messages: 0, members joined 0 
time: 1578069775, messages: 0, members joined 0 
time: 1578069780, messages: 0, members joined 0 
time: 1578069785, messages: 0, members joined 0 
time: 1578069790, messages: 0, members joined 0 
time: 1578069795, messages: 0, members joined 0 
time: 1578069800, messages: 0, members joined 0 
time: 1578069805, messages: 0, members joined 0 
time: 1578069810, messages: 0, members joined 0 
time: 1578069815, messages: 0, members joined 0 
time: 1578069820, messages: 0, members joined 0 
time: 1578069825, messages: 0, members joined 0 
time: 1578069830, messages: 0, members joined 0 
time: 1578069835, messages: 0, members joined 0 
time: 1578069840, messages: 0, members joined 0 
time: 1578069845, messages: 0, members joined 0 
time: 1578069850, messages: 0, members joined 0 
time: 1578069855, messages: 0, members joined 0 
time: 1578069860, messages: 0, members joined 0 
time: 1578069865, messages: 0, members joined 0 
time: 1578069871, messages: 0, members joined 0 
time: 1578069876, messages: 0, members joined 0 
time: 1578069881, messages: 0, members joined 0 
time: 1578069886, messages: 0, members joined 0 
time: 1578069891, messages: 0, members joined 0 
time: 1578069896, messages: 0, members joined 0 
time: 1578069901, messages: 0, members joined 0 
time: 1578069906, messages: 0, members joined 0 
time: 1578069911, messages: 0, members joined 0 
time: 1578069916, messages: 0, members joined 0 
time: 1578069921, messages: 0, members joined 0 
time: 1578069926, messages: 0, members joined 0 
time: 1578069931, messages: 0, members joined 0 
time: 1578069936, messages: 0, members joined 0 
time: 1578069941, messages: 0, members joined 0 
time: 1578069946, messages: 0, members joined 0 
time: 1578069951, messages: 0, members joined 0 
time: 1578069956, messages: 0, members joined 0 
time: 1578069961, messages: 0, members joined 0 
time: 1578069966, messages: 0, members joined 0 
time: 1578069971, messages: 0, members joined 0 
time: 1578069976, messages: 0, members joined 0 
time: 1578069981, messages: 0, members joined 0 
time: 1578069986, messages: 0, members joined 0 
time: 1578069991, messages: 0, members joined 0 
time: 1578069996, messages: 0, members joined 0 
time: 1578070001, messages: 0, members joined 0 
time: 1578070006, messages: 0, members joined 0 
time: 1578070011, messages: 0, members joined 0 
time: 1578070016, messages: 0, members joined 0 
time: 1578070021, messages: 0, members joined 0 
time: 1578070026, messages: 0, members joined 0 
time: 1578070031, messages: 0, members joined 0 
time: 1578070036, messages: 0, members joined 0 
time: 1578070041, messages: 0, members joined 0 
time: 1578070046, messages: 0, members joined 0 
time: 1578070051, messages: 0, members joined 0 
time: 1578070056, messages: 0, members joined 0 
time: 1578070061, messages: 0, members joined 0 
time: 1578070066, messages: 0, members joined 0 
time: 1578070071, messages: 0, members joined 0 
time: 1578070076, messages: 0, members joined 0 
time: 1578070082, messages: 0, members joined 0 
time: 1578070087, messages: 0, members joined 0 
time: 1578070092, messages: 0, members joined 0 
time: 1578070097, messages: 0, members joined 0 
time: 1578070102, messages: 0, members joined 0 
time: 1578070107, messages: 0, members joined 0 
time: 1578070112, messages: 0, members joined 0 
time: 1578070117, messages: 0, members joined 0 
time: 1578070122, messages: 0, members joined 0 
time: 1578070128, messages: 0, members joined 0 
time: 1578070133, messages: 0, members joined 0 
time: 1578070138, messages: 0, members joined 0 
time: 1578070143, messages: 0, members joined 0 
time: 1578070148, messages: 0, members joined 0 
time: 1578070153, messages: 0, members joined 0 
time: 1578070158, messages: 0, members joined 0 
time: 1578070163, messages: 0, members joined 0 
time: 1578070168, messages: 0, members joined 0 
time: 1578070173, messages: 0, members joined 0 
time: 1578070178, messages: 0, members joined 0 
time: 1578070183, messages: 0, members joined 0 
time: 1578070188, messages: 0, members joined 0 
time: 1578070193, messages: 0, members joined 0 
time: 1578070198, messages: 0, members joined 0 
time: 1578070203, messages: 0, members joined 0 
time: 1578070208, messages: 0, members joined 0 
time: 1578070213, messages: 0, members joined 0 
time: 1578070218, messages: 0, members joined 0 
time: 1578070223, messages: 0, members joined 0 
time: 1578070228, messages: 0, members joined 0 
time: 1578070233, messages: 0, members joined 0 
time: 1578070238, messages: 0, members joined 0 
time: 1578070243, messages: 0, members joined 0 
time: 1578070248, messages: 0, members joined 0 
time: 1578070253, messages: 0, members joined 0 
time: 1578070258, messages: 0, members joined 0 
time: 1578070263, messages: 0, members joined 0 
time: 1578070268, messages: 0, members joined 0 
time: 1578070273, messages: 0, members joined 0 
time: 1578070278, messages: 0, members joined 0 
time: 1578070283, messages: 0, members joined 0 
time: 1578070288, messages: 0, members joined 0 
time: 1578070293, messages: 0, members joined 0 
time: 1578070298, messages: 0, members joined 0 
time: 1578070303, messages: 0, members joined 0 
time: 1578070308, messages: 0, members joined 0 
time: 1578070313, messages: 0, members joined 0 
time: 1578070318, messages: 0, members joined 0 
time: 1578070323, messages: 0, members joined 0 
time: 1578070328, messages: 0, members joined 0 
time: 1578070333, messages: 0, members joined 0 
time: 1578070338, messages: 0, members joined 0 
time: 1578070343, messages: 0, members joined 0 
time: 1578070348, messages: 0, members joined 0 
time: 1578070353, messages: 0, members joined 0 
time: 1578070358, messages: 0, members joined 0 
time: 1578070364, messages: 0, members joined 0 
time: 1578070369, messages: 0, members joined 0 
time: 1578070374, messages: 0, members joined 0 
time: 1578070379, messages: 0, members joined 0 
time: 1578070384, messages: 0, members joined 0 
time: 1578070389, messages: 0, members joined 0 
time: 1578070394, messages: 1, members joined 0 
time: 1578070399, messages: 0, members joined 0 
time: 1578070404, messages: 0, members joined 0 
time: 1578070409, messages: 0, members joined 0 
time: 1578070414, messages: 0, members joined 0 
time: 1578070419, messages: 0, members joined 0 
time: 1578070424, messages: 0, members joined 0 
time: 1578070429, messages: 0, members joined 0 
time: 1578070434, messages: 0, members joined 0 
time: 1578070439, messages: 0, members joined 0 
time: 1578070444, messages: 0, members joined 0 
time: 1578070449, messages: 0, members joined 0 
time: 1578070454, messages: 0, members joined 0 
time: 1578070459, messages: 0, members joined 0 
time: 1578070464, messages: 0, members joined 0 
time: 1578070469, messages: 0, members joined 0 
time: 1578070474, messages: 0, members joined 0 
time: 1578070479, messages: 0, members joined 0 
time: 1578070484, messages: 0, members joined 0 
time: 1578070489, messages: 0, members joined 0 
time: 1578070494, messages: 0, members joined 0 
time: 1578070499, messages: 0, members joined 0 
time: 1578070504, messages: 0, members joined 0 
time: 1578070509, messages: 0, members joined 0 
time: 1578070514, messages: 0, members joined 0 
time: 1578070519, messages: 0, members joined 0 
time: 1578070524, messages: 0, members joined 0 
time: 1578070529, messages: 0, members joined 0 
time: 1578070534, messages: 0, members joined 0 
time: 1578070539, messages: 0, members joined 0 
time: 1578070544, messages: 0, members joined 0 
time: 1578070549, messages: 0, members joined 0 
time: 1578070554, messages: 0, members joined 0 
time: 1578070559, messages: 0, members joined 0 
time: 1578070564, messages: 0, members joined 0 
time: 1578070569, messages: 0, members joined 0 
time: 1578070574, messages: 0, members joined 0 
time: 1578070579, messages: 0, members joined 0 
time: 1578070584, messages: 0, members joined 0 
time: 1578070590, messages: 0, members joined 0 
time: 1578070595, messages: 0, members joined 0 
time: 1578070600, messages: 0, members joined 0 
time: 1578070605, messages: 0, members joined 0 
time: 1578070610, messages: 0, members joined 0 
time: 1578070615, messages: 0, members joined 0 
time: 1578070620, messages: 0, members joined 0 
time: 1578070625, messages: 0, members joined 0 
time: 1578070630, messages: 0, members joined 0 
time: 1578070635, messages: 0, members joined 0 
time: 1578070640, messages: 0, members joined 0 
time: 1578070645, messages: 0, members joined 0 
time: 1578070650, messages: 0, members joined 0 
time: 1578070655, messages: 0, members joined 0 
time: 1578070660, messages: 0, members joined 0 
time: 1578070665, messages: 0, members joined 0 
time: 1578070670, messages: 0, members joined 0 
time: 1578070675, messages: 0, members joined 0 
time: 1578070680, messages: 0, members joined 0 
time: 1578070685, messages: 0, members joined 0 
time: 1578070690, messages: 0, members joined 0 
time: 1578070695, messages: 0, members joined 0 
time: 1578070700, messages: 0, members joined 0 
time: 1578070705, messages: 0, members joined 0 
time: 1578070710, messages: 0, members joined 0 
time: 1578070715, messages: 0, members joined 0 
time: 1578070720, messages: 0, members joined 0 
time: 1578070725, messages: 0, members joined 0 
time: 1578070730, messages: 0, members joined 0 
time: 1578070735, messages: 0, members joined 0 
time: 1578070740, messages: 0, members joined 0 
time: 1578070745, messages: 0, members joined 0 
time: 1578070750, messages: 0, members joined 0 
time: 1578070755, messages: 0, members joined 0 
time: 1578070760, messages: 0, members joined 0 
time: 1578070765, messages: 0, members joined 0 
time: 1578070770, messages: 0, members joined 0 
time: 1578070775, messages: 0, members joined 0 
time: 1578070780, messages: 0, members joined 0 
time: 1578070785, messages: 0, members joined 0 
time: 1578070790, messages: 0, members joined 0 
time: 1578070796, messages: 0, members joined 0 
time: 1578070801, messages: 0, members joined 0 
time: 1578070806, messages: 0, members joined 0 
time: 1578070811, messages: 0, members joined 0 
time: 1578070816, messages: 0, members joined 0 
time: 1578070821, messages: 0, members joined 0 
time: 1578070826, messages: 0, members joined 0 
time: 1578070831, messages: 0, members joined 0 
time: 1578070836, messages: 0, members joined 0 
time: 1578070841, messages: 0, members joined 0 
time: 1578070846, messages: 0, members joined 0 
time: 1578070851, messages: 0, members joined 0 
time: 1578070856, messages: 0, members joined 0 
time: 1578070861, messages: 0, members joined 0 
time: 1578070866, messages: 0, members joined 0 
time: 1578070871, messages: 0, members joined 0 
time: 1578070876, messages: 0, members joined 0 
time: 1578070881, messages: 0, members joined 0 
time: 1578070886, messages: 0, members joined 0 
time: 1578070891, messages: 0, members joined 0 
time: 1578070896, messages: 0, members joined 0 
time: 1578070901, messages: 0, members joined 0 
time: 1578070906, messages: 0, members joined 0 
time: 1578070911, messages: 0, members joined 0 
time: 1578070916, messages: 0, members joined 0 
time: 1578070921, messages: 0, members joined 0 
time: 1578070926, messages: 0, members joined 0 
time: 1578070931, messages: 0, members joined 0 
time: 1578070936, messages: 0, members joined 0 
time: 1578070941, messages: 0, members joined 0 
time: 1578070946, messages: 0, members joined 0 
time: 1578070951, messages: 0, members joined 0 
time: 1578070956, messages: 0, members joined 0 
time: 1578070961, messages: 0, members joined 0 
time: 1578070966, messages: 0, members joined 0 
time: 1578070971, messages: 0, members joined 0 
time: 1578070976, messages: 0, members joined 0 
time: 1578070981, messages: 0, members joined 0 
time: 1578070986, messages: 0, members joined 0 
time: 1578070991, messages: 0, members joined 0 
time: 1578070996, messages: 0, members joined 0 
time: 1578071001, messages: 0, members joined 0 
time: 1578071006, messages: 0, members joined 0 
time: 1578071011, messages: 0, members joined 0 
time: 1578071016, messages: 0, members joined 0 
time: 1578071021, messages: 0, members joined 0 
time: 1578071026, messages: 0, members joined 0 
time: 1578071031, messages: 0, members joined 0 
time: 1578071036, messages: 0, members joined 0 
time: 1578071042, messages: 0, members joined 0 
time: 1578071047, messages: 0, members joined 0 
time: 1578071052, messages: 0, members joined 0 
time: 1578071057, messages: 0, members joined 0 
time: 1578071062, messages: 0, members joined 0 
time: 1578071067, messages: 0, members joined 0 
time: 1578071072, messages: 0, members joined 0 
time: 1578071077, messages: 0, members joined 0 
time: 1578071082, messages: 0, members joined 0 
time: 1578071087, messages: 0, members joined 0 
time: 1578071092, messages: 0, members joined 0 
time: 1578071097, messages: 0, members joined 0 
time: 1578071102, messages: 0, members joined 0 
time: 1578071107, messages: 0, members joined 0 
time: 1578071112, messages: 0, members joined 0 
time: 1578071117, messages: 0, members joined 0 
time: 1578071122, messages: 0, members joined 0 
time: 1578071127, messages: 0, members joined 0 
time: 1578071132, messages: 0, members joined 0 
time: 1578071137, messages: 0, members joined 0 
time: 1578071142, messages: 0, members joined 0 
time: 1578071147, messages: 0, members joined 0 
time: 1578071152, messages: 0, members joined 0 
time: 1578071157, messages: 0, members joined 0 
time: 1578071162, messages: 0, members joined 0 
time: 1578071167, messages: 0, members joined 0 
time: 1578071172, messages: 0, members joined 0 
time: 1578071177, messages: 0, members joined 0 
time: 1578071182, messages: 0, members joined 0 
time: 1578071187, messages: 0, members joined 0 
time: 1578071192, messages: 0, members joined 0 
time: 1578071197, messages: 0, members joined 0 
time: 1578071202, messages: 0, members joined 0 
time: 1578071207, messages: 0, members joined 0 
time: 1578071212, messages: 0, members joined 0 
time: 1578071217, messages: 0, members joined 0 
time: 1578071222, messages: 0, members joined 0 
time: 1578071227, messages: 0, members joined 0 
time: 1578071232, messages: 0, members joined 0 
time: 1578071237, messages: 0, members joined 0 
time: 1578071242, messages: 0, members joined 0 
time: 1578071247, messages: 0, members joined 0 
time: 1578071252, messages: 0, members joined 0 
time: 1578071258, messages: 0, members joined 0 
time: 1578071263, messages: 0, members joined 0 
time: 1578071268, messages: 0, members joined 0 
time: 1578071273, messages: 0, members joined 0 
time: 1578071278, messages: 0, members joined 0 
time: 1578071283, messages: 0, members joined 0 
time: 1578071288, messages: 0, members joined 0 
time: 1578071293, messages: 0, members joined 0 
time: 1578071298, messages: 0, members joined 0 
time: 1578071303, messages: 0, members joined 0 
time: 1578071308, messages: 0, members joined 0 
time: 1578071313, messages: 0, members joined 0 
time: 1578071318, messages: 0, members joined 0 
time: 1578071323, messages: 0, members joined 0 
time: 1578071328, messages: 0, members joined 0 
time: 1578071333, messages: 0, members joined 0 
time: 1578071338, messages: 0, members joined 0 
time: 1578071343, messages: 0, members joined 0 
time: 1578071348, messages: 0, members joined 0 
time: 1578071353, messages: 0, members joined 0 
time: 1578071358, messages: 0, members joined 0 
time: 1578071363, messages: 0, members joined 0 
time: 1578071368, messages: 0, members joined 0 
time: 1578071373, messages: 0, members joined 0 
time: 1578071378, messages: 0, members joined 0 
time: 1578071383, messages: 0, members joined 0 
time: 1578071388, messages: 0, members joined 0 
time: 1578071393, messages: 0, members joined 0 
time: 1578071398, messages: 0, members joined 0 
time: 1578071403, messages: 0, members joined 0 
time: 1578071408, messages: 0, members joined 0 
time: 1578071413, messages: 0, members joined 0 
time: 1578071418, messages: 0, members joined 0 
time: 1578071423, messages: 0, members joined 0 
time: 1578071428, messages: 0, members joined 0 
time: 1578071433, messages: 0, members joined 0 
time: 1578071438, messages: 0, members joined 0 
time: 1578071443, messages: 0, members joined 0 
time: 1578071448, messages: 0, members joined 0 
time: 1578075800, messages: 0, members joined 0 
time: 1578075805, messages: 4, members joined 0 
time: 1578075810, messages: 1, members joined 0 
time: 1578075815, messages: 0, members joined 0 
time: 1578075820, messages: 0, members joined 0 
time: 1578075825, messages: 0, members joined 0 
time: 1578075830, messages: 0, members joined 0 
time: 1578075835, messages: 0, members joined 0 
time: 1578075840, messages: 1, members joined 0 
time: 1578075846, messages: 0, members joined 0 
time: 1578075851, messages: 0, members joined 0 
time: 1578075856, messages: 0, members joined 0 
time: 1578075861, messages: 1, members joined 0 
time: 1578075866, messages: 0, members joined 0 
time: 1578075871, messages: 1, members joined 0 
time: 1578075876, messages: 1, members joined 0 
time: 1578075881, messages: 0, members joined 0 
time: 1578075886, messages: 0, members joined 0 
time: 1578075891, messages: 0, members joined 0 
